"gene_symbol"	"fold.change"	"adj.P.Val.all"	"t"	"high.class"	"mean1.unlog"	"mean0.unlog"	"sd0.unlog"	"sd1.unlog"	"entrez_id"	"gene_description"	"Unique.Name"	"Descriptor"	"alteration_direction"	"interaction_type"	"logFC"	"AveExpr"	"P.Value"	"adj.P.Val"	"B"	"mean0.log"	"mean1.log"	"sd0.log"	"sd1.log"	"n0"	"n1"
"OR6K6"	1.00698221162094	0.274410976206155	1.01281381186037	"case"	0.00860338983050848	0	0	0.0660838912138662	"128371"	"olfactory receptor, family 6, subfamily K, member 6"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0100381983070323	0.00334606610234411	0.156267624618162	0.27643544987833	-6.34164484243554	0	0.0100381983070323	0	0.0771048642423232	118	59
"OR6Y1"	1.00698221162094	0.274410976206155	1.01281381186037	"case"	0.00860338983050848	0	0	0.0660838912138662	"391112"	"olfactory receptor, family 6, subfamily Y, member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0100381983070323	0.00334606610234411	0.156267624618162	0.27643544987833	-6.34164484243554	0	0.0100381983070323	0	0.0771048642423232	118	59
"OR10R2"	1.00694481216512	0.274798466434368	1.01012974398423	"case"	0.00854745762711864	0	0	0.0656542678076295	"343406"	"olfactory receptor, family 10, subfamily R, member 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.00998461542264302	0.00332820514088101	0.156907826635807	0.276692350439799	-6.34432933175071	0	0.00998461542264302	0	0.0766932862977378	118	59
"OR6K2"	1.00678181031716	0.279083818056763	0.99817318858477	"case"	0.00830508474576271	0	0	0.0637925663806037	"81448"	"olfactory receptor, family 6, subfamily K, member 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.00975105645232944	0.00325035215077648	0.159780811864559	0.280872559221033	-6.35620221317164	0	0.00975105645232944	0	0.074899285806037	118	59
"FMO4"	1.10014477630603	0.279675060308545	0.99325217595152	"case"	93.9424474576271	89.8079923728814	36.0731161994805	34.4289019564425	"2329"	"flavin containing monooxygenase 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.137693391308925	6.3538839575051	0.16097327898675	0.281200196729979	-6.36104818801756	6.30798616040213	6.44567955171105	0.951571905408007	0.684344285418689	118	59
"RGS16"	1.15320143135693	0.279675060308545	0.994052944982404	"case"	1059.42330847458	806.701650847458	721.939548205589	1467.99331629722	"6004"	"regulator of G-protein signaling 16"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.205644532623802	9.23384803472834	0.160778837381987	0.281200196729979	-6.3602612425957	9.16529985718707	9.37094438981088	1.28317768516539	1.34025914205701	118	59
"TMOD4"	1.07502439825513	0.298144565008468	0.94860563407828	"case"	1.6765593220339	1.54059491525424	1.48621582394972	1.3233231394562	"29765"	"tropomodulin 4 (muscle)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.1043694029238	1.19671896391997	0.172059000875116	0.299629225823022	-6.40393139514224	1.16192916294537	1.26629856586917	0.702364853602382	0.669526293780834	118	59
"LCE1C"	1.04227221068628	0.301354819689207	0.939528060236323	"case"	0.24958813559322	0.140237288135593	0.38284000134769	0.777646674730162	"353133"	"late cornified envelope 1C"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0597321161189796	0.159653369640464	0.174371720094976	0.302713638301527	-6.412411729979	0.13974266426747	0.19947478038645	0.339502054975788	0.495554260895953	118	59
"SLC19A2"	1.08357495032656	0.310383668299023	0.9156729554496	"case"	534.35966440678	558.606679661017	430.896495016199	218.756982559395	"10560"	"solute carrier family 19 (thiamine transporter), member 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.115798947363004	8.8814430125119	0.180543782628897	0.312458125354655	-6.43431246796686	8.8428433633909	8.9586423107539	0.891430226797691	0.553018581701231	118	59
"KCNJ9"	1.08710818372964	0.318916735722102	0.895032620216271	"case"	1.61274237288136	1.18739576271186	1.63866233874134	2.97471568257188	"3765"	"potassium channel, inwardly rectifying subfamily J, member 9"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.120495517517044	0.914010280484445	0.185994187856249	0.320897379665565	-6.45281163060003	0.873845107978764	0.994340625495808	0.803011404202858	0.929101180848722	118	59
"TOR1AIP1"	1.04169776083181	0.345853018950704	0.835682427337744	"case"	1472.35911186441	1416.84015084746	423.173365511966	410.929900276758	"26092"	"torsin A interacting protein 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0589367534327661	10.4241557508619	0.202231612607816	0.347838373685444	-6.50367541314843	10.4045101663843	10.4634469198171	0.442386866685324	0.441421923860777	118	59
"HFE2"	1.06701446622009	0.362420487771191	0.795901551377696	"case"	0.878274576271186	0.722245762711864	1.2085228429742	1.37674452161277	"148738"	"hemochromatosis type 2 (juvenile)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0935797358647773	0.599135816819713	0.213579096610198	0.366229187132211	-6.53583069704804	0.567942571531454	0.661522307396231	0.717162380746889	0.782109923280243	118	59
"ETV3L"	1.08310923279425	0.363626868353844	0.79024278212991	"case"	4.50950169491525	3.91509322033898	2.59588186187437	3.52124139206672	"440695"	"ets variant 3-like"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.115178747714248	2.09625041791799	0.21522312596056	0.367919655694046	-6.54027828765497	2.05785750201325	2.17303624972749	0.896853120243481	0.956471562045406	118	59
"PDE4DIP"	1.04996715252236	0.364916592282601	0.785107507071944	"case"	2037.80045762712	1946.71258135593	802.698574222282	811.338815445605	"9659"	"phosphodiesterase 4D interacting protein"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0703441949062942	10.8412527093858	0.216721457096079	0.369351507672891	-6.54428715893179	10.8178046444171	10.8881488393233	0.566780601121398	0.554292975984105	118	59
"LHX9"	1.09500905586945	0.368348455924534	0.776243538760002	"case"	2.10999661016949	1.73427033898305	2.95792881554487	3.53439734608155	"56956"	"LIM homeobox 9"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.130942801154234	1.02962379564161	0.219321981390181	0.372647378714623	-6.55114578609701	0.985976195256861	1.1169189964111	1.03817020578714	1.10754097859061	118	59
"ITLN1"	1.34291908571399	0.376225317625916	0.756560657076493	"case"	2957.61234915254	472.226879661017	2621.84114794471	17419.2071065784	"55600"	"intelectin 1 (galactofuranose binding)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.425372381343264	4.01577375741092	0.225160800777648	0.381408750408197	-6.56609913106378	3.87398296362983	4.2993553449731	3.35322382532024	3.89322864996827	118	59
"SNORA31"	1.06765688612585	0.382845431985038	0.741435669900404	"case"	0.852442372881356	1.42667881355932	10.1268350486909	1.46163996017268	"677814"	"small nucleolar RNA, H/ACA box 31"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0944480812793249	0.554526520162173	0.229707259191023	0.387934615975171	-6.57733053993513	0.523043826402398	0.617491907681722	0.798801046083857	0.806029679063361	118	59
"LCE2C"	1.0196913003129	0.394716014520578	0.716118412966318	"case"	0.0500440677966102	0.0511050847457627	0.555143317577405	0.212002469301809	"353140"	"late cornified envelope 2C"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0281324591432378	0.0332216115918744	0.237432228581844	0.399772939088104	-6.59562601297132	0.0238441252107951	0.0519765843540329	0.259013498169561	0.208832382101771	118	59
"OR6P1"	1.00798821311476	0.395793759192166	0.712056810061989	"case"	0.0173135593220339	0.00506864406779661	0.0550595678964987	0.132987972566912	"128366"	"olfactory receptor, family 6, subfamily P, member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.011478768817681	0.00955810107538115	0.238684786077719	0.400675061313648	-6.59850231321717	0.00573184480282082	0.0172106136205018	0.0622637719026693	0.132197231629327	118	59
"S100A7"	1.11605347880177	0.401764699375059	0.698477181718268	"case"	2.07652372881356	11.4937923728814	71.7177952664829	6.72715955443354	"6278"	"S100 calcium binding protein A7"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.158406159562768	0.687371024502702	0.242898963286295	0.406528504422272	-6.60800087059894	0.634568971315113	0.792975130877881	1.53131255862711	1.19219819425953	118	59
"GJA8"	1.02881925457143	0.403669621065412	0.692818524874074	"case"	0.247283050847458	0.0748228813559322	0.269818436709221	1.43135791557052	"2703"	"gap junction protein, alpha 8, 50kDa"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0409895483760657	0.0893258507161354	0.244666930630486	0.408265117081916	-6.61190525466337	0.0756626679241135	0.116652216300179	0.257173807082977	0.528978582702216	118	59
"ANXA9"	1.09649870774416	0.408169374202119	0.680180588338	"case"	372.408938983051	344.971281355932	289.216577258419	275.384573407501	"8416"	"annexin A9"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.132904111754153	8.0124131160009	0.248640580620833	0.41366096597335	-6.62051117737199	7.96811174541618	8.10101585717033	1.18994264538393	1.30713155396667	118	59
"GPR161"	1.07244207328724	0.411608117981704	0.671582389501627	"case"	181.712876271186	161.898375423729	76.7005056391104	110.612748402368	"23432"	"G protein-coupled receptor 161"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.100899724332582	7.16743269587865	0.251363736172033	0.416950529733431	-6.62627611994113	7.13379945443445	7.23469917876704	0.915177656942835	1.00348692154836	118	59
"OR10J3"	1.00478983896515	0.416263376430962	0.660671343657165	"case"	0.00816610169491525	0.0021135593220339	0.0229591309703842	0.0627250173105609	"441911"	"olfactory receptor, family 10, subfamily J, member 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0068937800222058	0.00502026086911999	0.254842158700482	0.421469724004644	-6.63348674193578	0.00272233419505139	0.00961611421725719	0.0295721187845315	0.073862774830904	118	59
"SPRR1B"	1.24827019679878	0.429242077255677	0.634023058027367	"case"	298.586422033898	210.716305932203	483.22124242399	773.547502059299	"6699"	"small proline-rich protein 1B"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.319930249416426	5.19411700527362	0.263443229094324	0.434409336471171	-6.65060331365496	5.08747358880148	5.4074038382179	3.09873603789622	3.33277967766257	118	59
"IFI16"	1.0723725658803	0.430090305883905	0.630293424776611	"case"	3238.46106949153	2956.40878898305	1234.71181191955	1496.04299181109	"3428"	"interferon, gamma-inducible protein 16"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.100806216959489	11.3487584428707	0.264658829455448	0.434867696356014	-6.65294296327736	11.3151563705509	11.4159625875104	0.980171754872417	1.05756754171059	118	59
"PEAR1"	1.06160387212249	0.430090305883905	0.628399935693843	"case"	339.71016779661	311.132055084746	153.907689627557	185.314603364603	"375033"	"platelet endothelial aggregation receptor 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0862455379550067	8.11700129420103	0.265277074163508	0.434867696356014	-6.65412551583321	8.08825278154936	8.17449831950437	0.817662666378548	0.948990467237712	118	59
"TCHH"	1.07961148775326	0.445409793518856	0.595649710391569	"case"	25.7456593220339	26.3884966101695	33.8735563850037	27.2305478692976	"7062"	"trichohyalin"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.110512233192397	4.25453435070267	0.276086070486497	0.451263489479391	-6.6740186739148	4.21769693963854	4.32820917283094	1.20658344231273	1.08551874638691	118	59
"ANKRD36BP1"	1.08996222460031	0.451459838491355	0.580334113578704	"case"	83.2234847457627	78.7173533898305	43.5908156051086	52.2113895097903	"84832"	"ankyrin repeat domain 36B pseudogene 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.124278135620392	5.9542434628522	0.281214678022096	0.45830613706808	-6.6829578560461	5.9128174176454	6.03709555326579	1.41517073994458	1.20186928265035	118	59
"LCE3D"	1.05241651745726	0.453008425360258	0.57541731414828	"case"	0.686927118644068	0.959073728813559	6.30812930821278	2.11912098097549	"84648"	"late cornified envelope 3D"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0737057965912368	0.324321199750504	0.282870909881444	0.459665228557346	-6.68577843884391	0.299752600886759	0.373458397477995	0.798474781656741	0.819949256484267	118	59
"DPM3"	1.05168809723539	0.460192518865995	0.560103539222185	"case"	571.91840338983	441.684594067797	250.813596048187	939.867228305963	"54344"	"dolichyl-phosphate mannosyltransferase polypeptide 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0727069030225227	8.63004086959717	0.288059439290165	0.466739787139717	-6.69441017059177	8.60580523525633	8.67851213827885	0.716701326689301	0.987583698276496	118	59
"ANKRD34A"	1.04654284770424	0.474172314133384	0.532472782990862	"case"	53.2033372881356	45.5876516949153	23.4485317240723	43.7796513762127	"284615"	"ankyrin repeat domain 34A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0656313798257813	5.39977414877621	0.297534078028734	0.480698120283417	-6.70939749756081	5.37789702216762	5.4435284019934	0.697424380278053	0.912034289937567	118	59
"PKLR"	1.07475711108442	0.502273759894208	0.47622384900483	"case"	9.01009661016949	3.00927033898305	5.49811133596047	37.8035490737173	"5313"	"pyruvate kinase, liver and RBC"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.104010655882781	1.35689266322472	0.317251886475709	0.511077246512742	-6.73757240057888	1.32222244459713	1.42623310047991	1.26198281351043	1.57869060152774	118	59
"SCARNA4"	1.0157387729183	0.511555997151889	0.457002279052021	"case"	0.0843745762711864	0.0883949152542373	0.647184045719418	0.337364518704058	"677771"	"small Cajal body-specific RNA 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0225294183769139	0.0642470713784786	0.324115631783258	0.520634017720808	-6.74648195631549	0.0567372652528406	0.0792666836297545	0.316671266670632	0.2878319399704	118	59
"ITLN2"	1.07867580943497	0.512024706886311	0.453997016725965	"case"	2.3698186440678	9.53261016949152	59.3214591878374	5.87176414583399	"142683"	"intelectin 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.109261335264222	0.85510700061275	0.325194317656039	0.520869981575145	-6.74784185455871	0.818686555524677	0.927947890788898	1.63276695412073	1.24514986339852	118	59
"LCE1B"	1.00819617607889	0.524194197964748	0.428171950252409	"case"	0.041093220338983	0.0289652542372881	0.146885316260138	0.184647370229186	"353132"	"late cornified envelope 1B"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0117763875669582	0.0351690765686762	0.334523930914908	0.534282506804096	-6.75915884397268	0.0312436140463568	0.0430200016133151	0.154825786678031	0.190766480627363	118	59
"KPRP"	1.02534690293771	0.528312071525724	0.418737745734566	"case"	0.245801694915254	0.2847	1.48034228936257	0.752482809631012	"448834"	"keratinocyte proline-rich protein"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0361120955610977	0.165883186395137	0.337958409113402	0.538230058958381	-6.76312818400707	0.153845821208104	0.189957916769202	0.55453368133482	0.514059896491825	118	59
"TCHHL1"	1.01326815351871	0.555970300570796	0.368421920137734	"case"	0.115964406779661	0.119117796610169	0.457145813135042	0.280809465875125	"126637"	"trichohyalin-like 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0190160226651049	0.112858508820115	0.356500040060663	0.566146370437246	-6.78280715951835	0.106519834598413	0.125535857263518	0.338113997282567	0.287246678698224	118	59
"NHLH1"	1.03578129382975	0.557091802937017	0.364206886641389	"case"	5.07321525423729	4.89618389830509	4.21414132744587	5.1598692167606	"4807"	"nescient helix loop helix 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0507194087998362	2.29407591424915	0.358069693185472	0.567028211021753	-6.7843416815229	2.27716944464921	2.32788885344904	0.897243885013765	0.83182797903734	118	59
"VSIG8"	1.04079778062605	0.560539692744829	0.353687975682374	"case"	3.17063220338983	3.7205093220339	6.10614962421747	3.37133169628247	"391123"	"V-set and immunoglobulin domain containing 8"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0576897908009255	1.72938263829386	0.361997389360401	0.571628645910916	-6.7880942873177	1.71015270802689	1.76784249882781	1.09291280990319	0.877339204616738	118	59
"TNFSF4"	1.04512856193761	0.575857188440978	0.325037932171107	"case"	219.997727118644	181.839870338983	123.346655610564	215.026095844317	"7292"	"tumor necrosis factor (ligand) superfamily, member 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0636804200684793	7.16268136699589	0.372768622746526	0.586979324268474	-6.79775823531459	7.1414545603064	7.20513498037488	1.14138248079202	1.40049891539494	118	59
"RGS21"	1.00599691965333	0.580389539432868	0.314942496232819	"case"	0.0405694915254237	0.0306983050847458	0.144010603232042	0.183424001225573	"431704"	"regulator of G-protein signaling 21"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.00862588764079085	0.0367319285926265	0.376588632456441	0.591328779615591	-6.80096937234089	0.0338566327123629	0.0424825203531537	0.154374104424492	0.189518219235724	118	59
"GNRHR2"	1.01702739283338	0.586299571774241	0.302486935444418	"case"	354.691728813559	349.923831355932	149.082422230815	128.419862401616	"114814"	"gonadotropin-releasing hormone (type 2) receptor 2, pseudogene"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.024358537575603	8.36805836466509	0.381318500115766	0.597078547800317	-6.80479176475186	8.35993885213989	8.3842973897155	0.499973990700783	0.516004117314472	118	59
"OR6N1"	1.00328475187183	0.591235731189141	0.289329989710794	"case"	0.0141254237288136	0.0107745762711864	0.0831578852426157	0.0814993369831722	"128372"	"olfactory receptor, family 6, subfamily N, member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.00473112919025162	0.0135760902942964	0.386334187708324	0.603242488628361	-6.80866208015764	0.0119990472308792	0.0167301764211308	0.0922983218536859	0.094928344296273	118	59
"ZNF648"	1.02041145397771	0.600409386538356	0.271282843607433	"case"	0.653471186440678	0.779906779661017	2.08747106223778	0.823586001005369	"127665"	"zinc finger protein 648"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.0291509981965964	0.5694157520215	0.393245231793824	0.612323355355843	-6.81369126639429	0.559698752622634	0.588849750819231	0.70875148739405	0.602682944508675	118	59
